Wall time,Step,Value
1756467619.6438098,46149,0.96875
1756467636.0571117,46199,0.96875
1756467649.4512792,46249,0.984375
1756467679.172529,46349,0.9375
1756467692.493022,46399,0.96875
1756467708.9195714,46449,0.96875
1756467722.2780519,46499,0.96875
1756467735.658175,46549,0.984375
1756467752.074612,46599,0.953125
1756467765.3239906,46649,0.984375
1756467781.9645443,46699,0.984375
1756467795.244603,46749,0.953125
1756467811.6077783,46799,0.9375
1756467825.2525525,46849,0.953125
1756467838.4766028,46899,0.984375
1756467900.420275,46999,0.953125
1756467916.6567652,47049,0.984375
1756467930.2036717,47099,0.96875
1756467943.4041803,47149,0.96875
1756467960.1896098,47199,0.984375
1756467973.3535478,47249,0.96875
1756467989.555372,47299,1.0
1756468002.9481444,47349,0.984375
1756468016.1440468,47399,0.984375
1756468033.0834162,47449,0.953125
1756468046.333881,47499,0.96875
1756468062.476112,47549,0.9375
1756468075.6846552,47599,0.984375
1756468088.9812214,47649,0.9375
1756468105.5718517,47699,0.96875
1756468118.769076,47749,0.953125
1756468135.3495247,47799,0.984375
1756468148.4972582,47849,0.984375
1756468165.0790126,47899,0.984375
1756468191.4677594,47999,0.96875
1756468240.0893269,48049,0.96875
1756468253.2312498,48099,1.0
1756468269.8262649,48149,0.9375
1756468283.077392,48199,0.984375
1756468296.2665691,48249,0.984375
1756468312.9149926,48299,0.96875
1756468342.5856,48399,0.984375
1756468355.7384548,48449,0.9375
1756468368.8603878,48499,0.984375
1756468385.927729,48549,1.0
1756468399.3887947,48599,1.0
1756468415.2582464,48649,0.953125
1756468428.4310691,48699,1.0
1756468458.4133708,48799,1.0
1756468471.759624,48849,0.96875
1756468488.1249688,48899,0.984375
1756468501.4548776,48949,1.0
1756468517.8546185,48999,0.984375
1756468531.2127714,49049,0.96875
1756468544.5296314,49099,0.921875
1756468594.001753,49149,0.90625
1756468607.389058,49199,0.953125
1756468650.4504054,49349,0.953125
1756468666.8175995,49399,0.984375
1756468680.1128051,49449,0.984375
1756468696.5013056,49499,0.984375
1756468709.8598142,49549,0.96875
1756468723.203843,49599,0.984375
1756468739.5842714,49649,0.96875
1756468752.963551,49699,0.984375
1756468769.4014137,49749,1.0
1756468782.7487543,49799,1.0
1756468799.1208127,49849,0.984375
1756468825.8257325,49949,0.96875
1756468842.2365844,49999,0.984375
1756468855.5623493,50049,0.9375
1756468871.948539,50099,0.984375
1756468885.2911954,50149,0.96875
1756468898.6051078,50199,0.96875
1756468914.9691544,50249,0.9375
1756468961.7886345,50299,0.953125
1756468978.2349534,50349,0.96875
1756468991.524044,50399,0.96875
1756469021.3516297,50499,0.96875
1756469034.5954714,50549,0.96875
1756469051.1956599,50599,0.953125
1756469064.4172215,50649,0.953125
1756469080.7394292,50699,0.96875
1756469094.2805078,50749,0.96875
1756469107.441429,50799,0.984375
1756469124.1283937,50849,0.96875
1756469137.3134954,50899,0.984375
1756469180.3215585,51049,0.984375
1756469196.8391097,51099,0.953125
1756469210.0088685,51149,1.0
1756469226.714416,51199,0.90625
1756469256.0806906,51299,0.984375
1756469269.5890138,51349,0.96875
1756469316.5189786,51399,0.984375
1756469332.6820085,51449,1.0
1756469345.850477,51499,1.0
1756469375.7778168,51599,0.921875
1756469388.9375398,51649,0.984375
1756469418.6206856,51749,0.984375
1756469435.2440562,51799,0.96875
1756469448.4242065,51849,0.953125
1756469461.6711981,51899,0.984375
1756469478.2583683,51949,0.984375
1756469491.422726,51999,0.953125
1756469508.0149422,52049,0.984375
1756469521.2143202,52099,0.953125
1756469534.5982316,52149,1.0
1756469551.064794,52199,1.0
1756469564.2273426,52249,1.0
1756469580.9257944,52299,0.96875
1756469594.0499969,52349,0.96875
1756469610.5293002,52399,0.96875
1756469623.7409282,52449,1.0
1756469669.9543982,52499,0.96875
1756469685.7891169,52549,0.984375
1756469698.9907053,52599,0.96875
1756469715.5086956,52649,0.984375
1756469728.8653746,52699,0.984375
1756469742.1935637,52749,0.984375
1756469758.559498,52799,0.9375
1756469771.8587463,52849,0.9375
1756469801.5691688,52949,1.0
1756469814.8993025,52999,0.96875
1756469831.303742,53049,0.96875
1756469861.0252008,53149,0.96875
1756469874.3398101,53199,0.9375
1756469890.7511036,53249,0.9375
1756469904.116581,53299,1.0
1756469917.424571,53349,0.96875
1756469933.8328366,53399,1.0
1756469947.1976697,53449,0.96875
1756469963.5556116,53499,0.9375
1756469976.8971665,53549,0.96875
1756469990.2461894,53599,0.921875
1756470040.0922198,53649,0.96875
1756470053.4581234,53699,0.90625
1756470069.8926039,53749,0.984375
1756470083.253154,53799,0.984375
1756470096.5874286,53849,0.96875
1756470113.0047054,53899,0.96875
1756470126.3407304,53949,0.953125
1756470156.0801506,54049,0.9375
1756470169.402037,54099,0.953125
1756470185.8150692,54149,0.9375
1756470199.1639178,54199,0.96875
1756470228.8584628,54299,1.0
1756470245.2755654,54349,0.9375
1756470258.5505717,54399,0.953125
1756470271.8322766,54449,0.984375
1756470318.1327472,54599,1.0
1756470331.4881506,54649,0.96875
1756470344.7225764,54699,0.984375
1756470394.8300998,54749,1.0
1756470424.384239,54849,0.921875
1756470437.7638838,54899,0.9375
1756470450.9669394,54949,0.96875
1756470467.5031793,54999,0.984375
1756470480.6532235,55049,0.953125
1756470497.3472693,55099,0.984375
1756470510.6846046,55149,0.984375
1756470526.703467,55199,0.953125
1756470539.9915667,55249,0.9375
1756470553.1637795,55299,0.953125
1756470570.2970822,55349,0.96875
1756470583.5495946,55399,0.96875
1756470599.4233224,55449,0.90625
1756470612.645064,55499,0.984375
1756470625.844332,55549,0.953125
1756470642.771077,55599,0.984375
1756470655.9335008,55649,0.96875
1756470672.391862,55699,0.984375
1756470685.5260289,55749,0.953125
1756470698.7870119,55799,0.96875
1756470715.0047216,55849,1.0
