Wall time,Step,Value
1755445995.5069342,6699,0.984375
1755446024.485262,6749,0.96875
1755446069.457956,6799,0.953125
1755446097.903171,6849,0.859375
1755446126.3991148,6899,0.9375
1755446155.2307017,6949,0.96875
1755446180.4054213,6999,0.9375
1755446228.7961729,7049,0.921875
1755446257.4948168,7099,0.921875
1755446282.701778,7149,0.984375
1755446311.4631903,7199,0.9375
1755446340.6787505,7249,0.96875
1755446369.170519,7299,0.953125
1755446414.322821,7349,0.96875
1755446442.0947068,7399,0.9375
1755446471.116277,7449,0.90625
1755446497.1114712,7499,0.9375
1755446524.9091957,7549,0.953125
1755446569.7468839,7599,0.953125
1755446598.1022155,7649,0.890625
1755446626.9752023,7699,0.921875
1755446655.926082,7749,0.96875
1755446684.935483,7799,0.96875
1755446729.691503,7849,0.984375
1755446758.0712783,7899,0.96875
1755446783.5307446,7949,0.921875
1755446812.6330798,7999,0.953125
1755446841.7001584,8049,0.9375
1755446886.210526,8099,0.9375
1755446914.529252,8149,0.9375
1755446942.4895225,8199,0.9375
1755446971.3612423,8249,0.921875
1755446996.4840753,8299,0.859375
1755447025.41204,8349,0.96875
1755447070.3376462,8399,0.921875
1755447099.2601316,8449,0.96875
1755447128.2153769,8499,0.921875
1755447156.8792725,8549,0.96875
1755447185.591172,8599,0.953125
1755447230.3505304,8649,0.921875
1755447258.8081193,8699,0.9375
1755447287.6262352,8749,0.890625
1755447312.8392572,8799,0.921875
1755447341.6515787,8849,0.953125
1755447386.4215455,8899,0.9375
1755447415.138321,8949,0.953125
1755447444.2699761,8999,0.9375
1755447473.2590895,9049,0.9375
1755447501.951136,9099,0.984375
1755447546.86593,9149,0.984375
1755447575.2912092,9199,0.875
1755447602.1108027,9249,0.96875
1755447631.1520743,9299,0.96875
1755447660.1075315,9349,0.96875
1755447705.3520343,9399,0.96875
1755447733.4884431,9449,0.9375
1755447762.2398555,9499,1.0
1755447790.8613868,9549,0.953125
1755447815.6556304,9599,0.953125
1755447844.796981,9649,0.96875
1755447889.0841289,9699,1.0
1755447917.7005904,9749,0.9375
1755447946.5997846,9799,0.984375
1755447975.2931056,9849,0.9375
1755448004.0848403,9899,0.953125
1755448049.8078935,9949,0.96875
1755448077.0926735,9999,0.953125
1755448106.1415677,10049,0.984375
1755448131.9605963,10099,0.96875
1755448160.8853688,10149,0.921875
1755448205.708573,10199,0.890625
1755448233.875785,10249,0.96875
1755448262.7548597,10299,0.96875
1755448291.841038,10349,0.953125
1755448320.7030005,10399,0.921875
1755448365.5206826,10449,0.96875
1755448393.752379,10499,0.953125
1755448422.6418114,10549,0.984375
1755448448.5823672,10599,0.96875
1755448476.9379623,10649,0.96875
1755448505.9602787,10699,0.96875
1755448550.2463229,10749,0.90625
1755448578.865228,10799,0.90625
1755448607.5128558,10849,0.96875
1755448636.0394862,10899,0.953125
1755448661.624086,10949,0.90625
1755448710.051738,10999,1.0
1755448734.9396417,11049,0.984375
1755448763.6241095,11099,0.953125
1755448792.5307753,11149,0.96875
1755448821.4004953,11199,0.953125
1755448865.975422,11249,0.9375
1755448894.0394266,11299,0.9375
1755448922.8634384,11349,0.984375
1755448948.9188397,11399,0.984375
1755448977.7207808,11449,0.96875
1755449025.493264,11499,0.953125
1755449050.3118303,11549,0.9375
1755449079.1187618,11599,1.0
1755449107.5739026,11649,0.984375
1755449136.1948473,11699,0.96875
1755449180.590445,11749,0.9375
1755449208.6568797,11799,0.953125
1755449233.794617,11849,0.921875
1755449262.800127,11899,0.953125
1755449291.5032427,11949,0.953125
1755449320.444876,11999,0.90625
1755449367.2630606,12049,0.984375
1755449393.095937,12099,0.984375
1755449422.7536354,12149,0.9375
1755449450.2364652,12199,0.96875
1755449476.034815,12249,0.953125
1755449523.9252086,12299,0.953125
1755449552.0832944,12349,0.953125
1755449578.1954305,12399,0.9375
1755449607.0335145,12449,0.984375
1755449636.0132532,12499,0.984375
1755449680.868343,12549,0.9375
1755449709.0036771,12599,0.953125
1755449737.6946037,12649,0.953125
1755449766.481981,12699,0.921875
1755449795.1449125,12749,0.984375
1755449840.2295952,12799,0.953125
1755449868.5629165,12849,0.96875
1755449894.2112021,12899,0.953125
1755449923.0031633,12949,0.984375
1755449951.8269298,12999,0.90625
1755449980.8968933,13049,0.890625
